Company Name,Domain,Hourly rate,Address,Main Url,Service Focus,Industry
Very,https://www.verypossible.com/,$150–$199/hr,Chattanooga Tennessee ,https://99firms.com/internet-of-things-companies/,,internet-of-things-companies
Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/internet-of-things-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning",internet-of-things-companies
Integra Sources,https://www.integrasources.com/,$25-$49/hr,Barnaul Altai Krai ,https://99firms.com/internet-of-things-companies/,"PCB Design,IoT Development,Firmware & Software,Machine Learning",internet-of-things-companies
HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/internet-of-things-companies/,,internet-of-things-companies
LANARS,https://lanars.com/,$25-$49/hr,Dnipro Dnipropetrovsk Oblast ,https://99firms.com/internet-of-things-companies/,"Web Development,Mobile App Development,Cross-Platform Development,UX/UI Design,PCB Design",internet-of-things-companies
Finoit Technologies,https://www.finoit.com/,<$25/hr,Irving Texas ,https://99firms.com/internet-of-things-companies/,"Mobile App Development,Web Application Development,IoT,Digital Transformation Consulting",internet-of-things-companies
ISS,https://issart.com/,$25-$49/hr,San Francisco California ,https://99firms.com/internet-of-things-companies/,"Artificial Intelligence,Custom Software Development,IoT Development",internet-of-things-companies
Dexoc,https://dexoc.com/,$25-$49/hr,Delray Beach Florida ,https://99firms.com/internet-of-things-companies/,"Web & Mobile App Development,Custom Software Application,,Web Design,IoT Development,Cloud Consulting,Big Data",internet-of-things-companies
IIH Global,https://www.iihglobal.com/,<$25, England ,https://99firms.com/internet-of-things-companies/,"Web Design & Development,Magento Web Development,WordPress Development,CRM Development,Custom Software Development,IoT Development",internet-of-things-companies
Davra,https://davra.com/,$50-$99/hr,Sunnyvale California ,https://99firms.com/internet-of-things-companies/,"IoT Development,AEP Development,Software Development",internet-of-things-companies
Prompt Softech,https://www.promptsoftech.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/internet-of-things-companies/,"IoT Development,Software Development,Mobile App Development,Dynamics CRM Development",internet-of-things-companies
Contus,https://www.contus.com/,$25-$49/hr,Cumming Georgia ,https://99firms.com/internet-of-things-companies/,"IoT App Development,Robotic Process Automation,Mobile App Development,DevOps Services,Video Streaming Solution",internet-of-things-companies
ISHIR,https://www.ishir.com/,$25-$49/hr,Plano Texas ,https://99firms.com/internet-of-things-companies/,"Software  Development,Software Testing,Mobile App Development,Web Design & Development,SEO",internet-of-things-companies
NEXT/NOW,https://nextnowagency.com/,$100-$149/hr,Chicago Illinois ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Event Marketing & Planning,Custom Software Development",augmented-reality-companies
Groove Jones,https://www.groovejones.com/,$100-$149/hr,Dallas Texas ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Event Marketing & Planning,Mobile App Development",augmented-reality-companies
Gramercy Tech,https://www.gramercytech.com/,$100–$149/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"UX/UI Design,Custom Software Development,AR/VR Development",augmented-reality-companies
Zco Corporation,https://www.zco.com/,$25-$49/hr,Nashua New Hampshire ,https://99firms.com/augmented-reality-companies/,,augmented-reality-companies
QUYTECH,http://www.quytech.com/,$25–$49/hr,Walnut California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,AR/VR Development,Artificial Intelligence",augmented-reality-companies
CitrusBits,https://citrusbits.com/,$100-$149/hr,Los Angeles California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,AR/VR Development,UX/UI Design",augmented-reality-companies
Mutual Mobile,https://mutualmobile.com/,$150-$199/hr,Austin Texas ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,UX/UI Design",augmented-reality-companies
Subvrsive,https://subvrsive.com/,$150-$199/hr,Austin Texas ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Video Production,Broadcast Video",augmented-reality-companies
Hyperlink InfoSystem,https://www.hyperlinkinfosystem.com/,<$25/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,ERP Consulting and SI,AR/VR Development",augmented-reality-companies
Talespin,https://www.talespin.company/,$100–$149/hr,Culver City California ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Custom Software Development,Mobile App Development",augmented-reality-companies
HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/augmented-reality-companies/,,augmented-reality-companies
Hedgehog Lab,https://www.hedgehoglab.com/,$150–$199/hr,Boston Massachusetts ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,UX/UI Design",augmented-reality-companies
FS Studio,http://fsstudio.com/virtual-reality-and-augmented-reality-development/,$100–$149/hr,Emeryville California ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Custom Software Development,IoT Development",augmented-reality-companies
Live Animations,https://liveanimations.org/en,$50–$99/hr,Melville New York ,https://99firms.com/augmented-reality-companies/,"AR/VR Development,Mobile App Development,Digital Strategy",augmented-reality-companies
Skywell Software,https://skywell.software/,$25–$49/hr, New York ,https://99firms.com/augmented-reality-companies/,"Custom Software Development,Web Development
,Mobile App Development,
",augmented-reality-companies
AVR SPOT,https://www.avrspot.com/,$25-$49/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"IoT Development,Product Design,Packaging Design",augmented-reality-companies
MobiDev,https://mobidev.biz/,$25–$49/hr,Atlanta Georgia ,https://99firms.com/augmented-reality-companies/,"Artificial Intelligence,IoT Development,Web Development",augmented-reality-companies
N-iX,https://www.n-ix.com/,$25–$49/hr,St. Petersburg Florida ,https://99firms.com/augmented-reality-companies/,"Custom Software Development,IT Staff Augmentation",augmented-reality-companies
Credencys,https://www.credencys.com/,$25-$49/hr,La Palma California ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Web Development,Custom Software Development",augmented-reality-companies
Fishermen Labs,https://fishermenlabs.com/,$150–$199/hr,El Segundo California ,https://99firms.com/augmented-reality-companies/,"Web Design,Mobile App Development,AR/VR Development",augmented-reality-companies
MRR Hope Infotech Pvt Ltd,https://hopeinfotechsolutions.com/,$25-$49/hr,Ahmedabad Gujarat ,https://99firms.com/augmented-reality-companies/,"Mobile App Development,Augmented Reality App Development,Virtual Reality App Development,Website Design & Development",augmented-reality-companies
Brainsmiths Labs,https://www.brainsmiths.com/,$25-$49/hr,Langley Township British Columbia ,https://99firms.com/augmented-reality-companies/,"Big Data,Web Development,AR,Blockchain,IoT Development",augmented-reality-companies
Digital Artflow,https://www.digitalartflow.com/,$50-$99/hr,București Municipiul București ,https://99firms.com/augmented-reality-companies/,"Web Development,Ecommerce Development,Software Development,Web Design,AR/VR Development",augmented-reality-companies
QuadAngles,https://quadangles.com/,$150-$199/hr,New York New York ,https://99firms.com/augmented-reality-companies/,"Web Design & Development,Branding & Graphic Design,Augmented Reality,Digital Strategy",augmented-reality-companies
Accubits,https://accubits.com/,$25-$49/hr,Vienna Virginia ,https://99firms.com/ai-companies/,"Artificial Intelligence,Custom Software Development,Mobile App Development",ai-companies
Azati,https://azati.ai/,$25-$49/hr,Livingston New Jersey ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Web Development",ai-companies
Master of Code,https://masterofcode.com/,$50-$99/hr,Redwood City California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Chatbots",ai-companies
ThirdEye,https://thirdeyedata.io/,$50-$99/hr,Santa Clara California ,https://99firms.com/ai-companies/,"Artificial Intelligence,BI & Big Data Consulting & SI,Cloud Consulting & SI",ai-companies
Hedgehog Lab,https://www.hedgehoglab.com/,$150–$199/hr,Boston Massachusetts ,https://99firms.com/ai-companies/,"Mobile App Development,Web Development,UX/UI Design",ai-companies
Infopulse,https://www.infopulse.com/,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Custom Software Development,IT Managed Services,Cybersecurity",ai-companies
azilen,https://www.azilen.com/,$25-$49/hr,West Bloomfield Township Michigan ,https://99firms.com/ai-companies/,"Artificial Intelligence,Internet of Things,Big Data Analytics",ai-companies
Waverley,https://waverleysoftware.com/,$25–$49/hr,Palo Alto California ,https://99firms.com/ai-companies/,,ai-companies
Achievion,https://achievion.com/,$50-$99/hr,McLean Virginia ,https://99firms.com/ai-companies/,"Mobile App Development,Artificial Intelligence,Web Development",ai-companies
Quovantis,http://www.quovantis.com/,$25-$49/hr,Pasadena California ,https://99firms.com/ai-companies/,"Web Development,UX/UI Design,Mobile App Development",ai-companies
Dogtown Media,https://www.dogtownmedia.com/,$100–$149/hr,Los Angeles California ,https://99firms.com/ai-companies/,,ai-companies
SmartCat,https://www.smartcat.io/,$50-$99/hr,San Francisco California ,https://99firms.com/ai-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Cloud Consulting & SI",ai-companies
DataRoot,https://datarootlabs.com/,$25-$49/hr,Los Angeles California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Mobile App Development,Custom Software Development",ai-companies
Beyond the Arc,https://beyondthearc.com/,$200-$300/hr,Berkeley California ,https://99firms.com/ai-companies/,"BI & Big Data Consulting & SI,Artificial Intelligence,Marketing Strategy",ai-companies
Fayrix,https://fayrix.com/,$25-$49/hr,Herzliya Tel Aviv District ,https://99firms.com/ai-companies/,"Software Development,Big Data,Artificial Intelligence,Machine Learning",ai-companies
HatchWorks,https://hatchworks.com/,$100-$149/hr,Atlanta Georgia ,https://99firms.com/ai-companies/,"Custom Software Development,BI & Big Data Consulting & SI,Cloud Consulting & SI",ai-companies
Chatbots,https://chatbots.studio/,$25-$49/hr,Boca Raton Florida ,https://99firms.com/ai-companies/,"Artificial Intelligence,Business Process Automation,Conversation Design",ai-companies
ISS,https://issart.com/,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Custom Software Development,IoT Development",ai-companies
CIS,https://www.cisin.com,$25-$49/hr,San Francisco California ,https://99firms.com/ai-companies/,"Custom Software Development,Web Development,E-Commerce Development",ai-companies
HQSoftware,https://hqsoftwarelab.com/,$25-$49/hr,New York New York ,https://99firms.com/ai-companies/,,ai-companies
Sigmoidal,https://sigmoidal.io/,$50-$99/hr,New York New York ,https://99firms.com/ai-companies/,"Artificial Intelligence,BI & Big Data Consulting & SI,Machine Learning",ai-companies
STX Next,https://stxnext.com/,$50-$99/hr,Poznań wielkopolskie ,https://99firms.com/ai-companies/,"Web Development,UX Design,Machine Learning,AI,Mobile App Development,Product Design",ai-companies
Day1 Technologies,https://www.day1tech.com/,$150-$199/hr,Los Angeles California ,https://99firms.com/ai-companies/,"Artificial Intelligence,Robotic Process Automation,AI Mobile App Development,Enterprise Software Development,Mobile App Development",ai-companies
SumatoSoft,https://sumatosoft.com/,$25-$49/hr,Boston Massachusetts ,https://99firms.com/ai-companies/,"Custom Software Development,Web & Mobile Development,IoT App Development,Blockchain Development,Big Data",ai-companies
