"Company Name","Domain","Hourly rate","Address","Main Url","Service Focus","Industry"
"12. 8NINTHS","https://8ninths.com/","$150-$199/hr","Seattle Washington ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Mobile App Development,Web Development","virtual-reality-companies"
"13. 4EXPERIENCE","https://4experience.co/","$25-$49/hr","Park Ridge Illinois ","https://99firms.com/virtual-reality-companies/","AR/VR Development,3D Modeling,UI/UX","virtual-reality-companies"
"14. Program-Ace","https://program-ace.com/","$25-$49/hr","Kharkiv Kharkiv Oblast ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Web Development,Mobile App Development","virtual-reality-companies"
"15. Skywell Software","https://skywell.software/","$25–$49/hr"," New York ","https://99firms.com/virtual-reality-companies/","Custom Software Development,Web Development
,Mobile App Development,
","virtual-reality-companies"
"16. Sensorama","https://sensoramalab.com/","$25-$49/hr","Newark Delaware ","https://99firms.com/virtual-reality-companies/","AR/VR Development,3D & Animation,360 Video Production","virtual-reality-companies"
"17. EON Reality","https://www.eonreality.com/","$100-$149/hr","Irvine California ","https://99firms.com/virtual-reality-companies/","AR/VR Development,Mobile App Development,SaaS","virtual-reality-companies"
"18. AVR SPOT","https://www.avrspot.com/","$25-$49/hr","New York New York ","https://99firms.com/virtual-reality-companies/","IoT Development,Product Design,Packaging Design","virtual-reality-companies"
"19. CitrusBits","https://citrusbits.com/","$100-$149/hr","Los Angeles California ","https://99firms.com/virtual-reality-companies/","Mobile App Development,AR/VR Development,UX/UI Design","virtual-reality-companies"
"20. HQSoftware","https://hqsoftwarelab.com/","$25-$49/hr","New York New York ","https://99firms.com/virtual-reality-companies/",,"virtual-reality-companies"
"21. Digital Artflow","https://www.digitalartflow.com/","$50-$99/hr","București Municipiul București ","https://99firms.com/virtual-reality-companies/","Web Development,Ecommerce Development,Software Development,Web Design,AR/VR Development","virtual-reality-companies"
"1. NEXT/NOW","https://nextnowagency.com/","$100-$149/hr","Chicago Illinois ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Event Marketing & Planning,Custom Software Development","augmented-reality-companies"
"2. Groove Jones","https://www.groovejones.com/","$100-$149/hr","Dallas Texas ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Event Marketing & Planning,Mobile App Development","augmented-reality-companies"
"3. Gramercy Tech","https://www.gramercytech.com/","$100–$149/hr","New York New York ","https://99firms.com/augmented-reality-companies/","UX/UI Design,Custom Software Development,AR/VR Development","augmented-reality-companies"
"4. Zco Corporation","https://www.zco.com/","$25-$49/hr","Nashua New Hampshire ","https://99firms.com/augmented-reality-companies/",,"augmented-reality-companies"
"5. QUYTECH","http://www.quytech.com/","$25–$49/hr","Walnut California ","https://99firms.com/augmented-reality-companies/","Mobile App Development,AR/VR Development,Artificial Intelligence","augmented-reality-companies"
"6. CitrusBits","https://citrusbits.com/","$100-$149/hr","Los Angeles California ","https://99firms.com/augmented-reality-companies/","Mobile App Development,AR/VR Development,UX/UI Design","augmented-reality-companies"
"7. Mutual Mobile","https://mutualmobile.com/","$150-$199/hr","Austin Texas ","https://99firms.com/augmented-reality-companies/","Mobile App Development,Web Development,UX/UI Design","augmented-reality-companies"
"8. Subvrsive","https://subvrsive.com/","$150-$199/hr","Austin Texas ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Video Production,Broadcast Video","augmented-reality-companies"
"9. Hyperlink InfoSystem","https://www.hyperlinkinfosystem.com/","<$25/hr","New York New York ","https://99firms.com/augmented-reality-companies/","Mobile App Development,ERP Consulting and SI,AR/VR Development","augmented-reality-companies"
"10. Talespin","https://www.talespin.company/","$100–$149/hr","Culver City California ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Custom Software Development,Mobile App Development","augmented-reality-companies"
"11. HQSoftware","https://hqsoftwarelab.com/","$25-$49/hr","New York New York ","https://99firms.com/augmented-reality-companies/",,"augmented-reality-companies"
"12. Hedgehog Lab","https://www.hedgehoglab.com/","$150–$199/hr","Boston Massachusetts ","https://99firms.com/augmented-reality-companies/","Mobile App Development,Web Development,UX/UI Design","augmented-reality-companies"
"13. FS Studio","http://fsstudio.com/virtual-reality-and-augmented-reality-development/","$100–$149/hr","Emeryville California ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Custom Software Development,IoT Development","augmented-reality-companies"
"14. Live Animations","https://liveanimations.org/en","$50–$99/hr","Melville New York ","https://99firms.com/augmented-reality-companies/","AR/VR Development,Mobile App Development,Digital Strategy","augmented-reality-companies"
"15. Skywell Software","https://skywell.software/","$25–$49/hr"," New York ","https://99firms.com/augmented-reality-companies/","Custom Software Development,Web Development
,Mobile App Development,
","augmented-reality-companies"
"16. AVR SPOT","https://www.avrspot.com/","$25-$49/hr","New York New York ","https://99firms.com/augmented-reality-companies/","IoT Development,Product Design,Packaging Design","augmented-reality-companies"
"17. MobiDev","https://mobidev.biz/","$25–$49/hr","Atlanta Georgia ","https://99firms.com/augmented-reality-companies/","Artificial Intelligence,IoT Development,Web Development","augmented-reality-companies"
"18. N-iX","https://www.n-ix.com/","$25–$49/hr","St. Petersburg Florida ","https://99firms.com/augmented-reality-companies/","Custom Software Development,IT Staff Augmentation","augmented-reality-companies"
"19. Credencys","https://www.credencys.com/","$25-$49/hr","La Palma California ","https://99firms.com/augmented-reality-companies/","Mobile App Development,Web Development,Custom Software Development","augmented-reality-companies"
"20. Fishermen Labs","https://fishermenlabs.com/","$150–$199/hr","El Segundo California ","https://99firms.com/augmented-reality-companies/","Web Design,Mobile App Development,AR/VR Development","augmented-reality-companies"
"21. MRR Hope Infotech Pvt Ltd","https://hopeinfotechsolutions.com/","$25-$49/hr","Ahmedabad Gujarat ","https://99firms.com/augmented-reality-companies/","Mobile App Development,Augmented Reality App Development,Virtual Reality App Development,Website Design & Development","augmented-reality-companies"
"22. Brainsmiths Labs","https://www.brainsmiths.com/","$25-$49/hr","Langley Township British Columbia ","https://99firms.com/augmented-reality-companies/","Big Data,Web Development,AR,Blockchain,IoT Development","augmented-reality-companies"
"23. Digital Artflow","https://www.digitalartflow.com/","$50-$99/hr","București Municipiul București ","https://99firms.com/augmented-reality-companies/","Web Development,Ecommerce Development,Software Development,Web Design,AR/VR Development","augmented-reality-companies"
"1. Accubits","https://accubits.com/","$25-$49/hr","Vienna Virginia ","https://99firms.com/ai-companies/","Artificial Intelligence,Custom Software Development,Mobile App Development","ai-companies"
"2. Azati","https://azati.ai/","$25-$49/hr","Livingston New Jersey ","https://99firms.com/ai-companies/","Artificial Intelligence,Mobile App Development,Web Development","ai-companies"
"3. Master of Code","https://masterofcode.com/","$50-$99/hr","Redwood City California ","https://99firms.com/ai-companies/","Artificial Intelligence,Mobile App Development,Chatbots","ai-companies"
"4. ThirdEye","https://thirdeyedata.io/","$50-$99/hr","Santa Clara California ","https://99firms.com/ai-companies/","Artificial Intelligence,BI & Big Data Consulting & SI,Cloud Consulting & SI","ai-companies"
"5. Hedgehog Lab","https://www.hedgehoglab.com/","$150–$199/hr","Boston Massachusetts ","https://99firms.com/ai-companies/","Mobile App Development,Web Development,UX/UI Design","ai-companies"
"6. Infopulse","https://www.infopulse.com/","$25-$49/hr","San Francisco California ","https://99firms.com/ai-companies/","Custom Software Development,IT Managed Services,Cybersecurity","ai-companies"
"7. azilen","https://www.azilen.com/","$25-$49/hr","West Bloomfield Township Michigan ","https://99firms.com/ai-companies/","Artificial Intelligence,Internet of Things,Big Data Analytics","ai-companies"
"8. Waverley","https://waverleysoftware.com/","$25–$49/hr","Palo Alto California ","https://99firms.com/ai-companies/",,"ai-companies"
"9. Achievion","https://achievion.com/","$50-$99/hr","McLean Virginia ","https://99firms.com/ai-companies/","Mobile App Development,Artificial Intelligence,Web Development","ai-companies"
"10. Quovantis","http://www.quovantis.com/","$25-$49/hr","Pasadena California ","https://99firms.com/ai-companies/","Web Development,UX/UI Design,Mobile App Development","ai-companies"
"11. Dogtown Media","https://www.dogtownmedia.com/","$100–$149/hr","Los Angeles California ","https://99firms.com/ai-companies/",,"ai-companies"
"12. SmartCat","https://www.smartcat.io/","$50-$99/hr","San Francisco California ","https://99firms.com/ai-companies/","BI & Big Data Consulting & SI,Artificial Intelligence,Cloud Consulting & SI","ai-companies"
"13. DataRoot","https://datarootlabs.com/","$25-$49/hr","Los Angeles California ","https://99firms.com/ai-companies/","Artificial Intelligence,Mobile App Development,Custom Software Development","ai-companies"
"14. Beyond the Arc","https://beyondthearc.com/","$200-$300/hr","Berkeley California ","https://99firms.com/ai-companies/","BI & Big Data Consulting & SI,Artificial Intelligence,Marketing Strategy","ai-companies"
"15. Fayrix","https://fayrix.com/","$25-$49/hr","Herzliya Tel Aviv District ","https://99firms.com/ai-companies/","Software Development,Big Data,Artificial Intelligence,Machine Learning","ai-companies"
"16. HatchWorks","https://hatchworks.com/","$100-$149/hr","Atlanta Georgia ","https://99firms.com/ai-companies/","Custom Software Development,BI & Big Data Consulting & SI,Cloud Consulting & SI","ai-companies"
"17. Chatbots","https://chatbots.studio/","$25-$49/hr","Boca Raton Florida ","https://99firms.com/ai-companies/","Artificial Intelligence,Business Process Automation,Conversation Design","ai-companies"
"18. ISS","https://issart.com/","$25-$49/hr","San Francisco California ","https://99firms.com/ai-companies/","Artificial Intelligence,Custom Software Development,IoT Development","ai-companies"
"19. CIS","https://www.cisin.com","$25-$49/hr","San Francisco California ","https://99firms.com/ai-companies/","Custom Software Development,Web Development,E-Commerce Development","ai-companies"
